Feature,Normalized.Dispersion
ENSG00000187942,0.753619460572455
ENSG00000142798,15.628891748218983
ENSG00000228397,1.6247426879222062
ENSG00000218510,1.3685541688099354
ENSG00000070831,-0.20426076119805048
ENSG00000285752,-0.2880560383376292
ENSG00000230068,nan
ENSG00000162552,-0.6007465769329101
ENSG00000285873,1.3987553929458096
ENSG00000184677,-0.9561316965119512
ENSG00000070886,-0.5416146234830473
ENSG00000173372,9.109517474655108
ENSG00000159189,11.019855603995657
ENSG00000173369,7.561616469702158
ENSG00000133216,-0.6109762471007567
ENSG00000227868,-1.2627589875972338
ENSG00000004487,1.0372159126207436
ENSG00000169641,1.967895634500347
ENSG00000179546,-1.3458607841878167
ENSG00000261326,0.1952658210173194
ENSG00000125944,0.06647975700495198
ENSG00000125945,0.004475178629331966
ENSG00000249087,-0.7672576986150139
ENSG00000271420,-1.0299888814170841
ENSG00000204219,-1.6864588497363864
ENSG00000088280,0.2408340740475274
ENSG00000007968,-2.5410405312484827
ENSG00000235052,-1.3361113749807592
ENSG00000117318,12.385973022975595
ENSG00000285802,nan
ENSG00000197880,2.2532210937589325
ENSG00000142676,-1.395653516823873
ENSG00000236810,-1.0335767490564025
ENSG00000011007,-0.33678942182423355
ENSG00000057757,1.248907046159512
ENSG00000011009,0.5086594466509945
ENSG00000117308,-0.14226547052170338
ENSG00000117305,2.825768819136538
ENSG00000179163,0.6179498384115434
ENSG00000188822,3.6046803445297986
ENSG00000189266,0.08045531426035396
ENSG00000188529,-1.7531489438889702
ENSG00000142661,-0.023117075827320765
ENSG00000142677,-1.304028834769111
ENSG00000185436,-0.19906673712361542
ENSG00000158055,0.5229110707368847
ENSG00000001460,-0.6318779298125452
ENSG00000001461,1.5442662122252657
ENSG00000286061,-0.8880738454114799
ENSG00000117602,1.2926078269898558
ENSG00000264443,1.5081928343901936
ENSG00000184454,0.15310166001123326
ENSG00000133226,0.3522582345663162
ENSG00000169504,0.5820054804610773
ENSG00000020633,0.49709699618496006
ENSG00000117614,1.1646817000088374
ENSG00000284602,1.042296091881526
ENSG00000284657,0.16780929757342947
ENSG00000117616,-0.28359462698089577
ENSG00000272432,-0.5367380567837055
ENSG00000183726,-1.4522811114175218
ENSG00000188672,-1.0575522045168966
ENSG00000204178,-0.40192169679082124
ENSG00000157978,-0.6758389366833132
ENSG00000225643,0.3836941377334226
ENSG00000117643,-0.40591498895299694
ENSG00000162430,4.403371074451251
ENSG00000228172,-0.7197077349179898
ENSG00000117640,-0.9713038021956013
ENSG00000127423,-1.667763305717793
ENSG00000182749,0.40832215845710934
ENSG00000117632,2.075597141999196
ENSG00000158006,-0.7817789026943721
ENSG00000158008,-0.8190827732281682
ENSG00000158014,-0.8312265009160081
ENSG00000284309,-0.9189020233774693
ENSG00000158022,6.487830555792713
ENSG00000175087,-1.9705632446864132
ENSG00000197245,1.0753389933763247
ENSG00000282872,0.2001291452528999
ENSG00000236782,5.714615336233713
ENSG00000142684,0.43148952491002673
ENSG00000142675,0.5475187007195267
ENSG00000188782,3.006824343997159
ENSG00000130695,-0.11408664984857093
ENSG00000142669,0.4790368671355316
ENSG00000158062,1.0921881194606111
ENSG00000169442,26.769293046655758
ENSG00000176092,-0.441888305260561
ENSG00000176083,2.791867000741416
ENSG00000131914,0.40948210129413914
ENSG00000117682,-0.9260021892863638
ENSG00000225891,0.160133131857626
ENSG00000198830,-0.33382095678026025
ENSG00000117676,1.962416621462036
ENSG00000260063,-1.5230992786254511
ENSG00000117713,0.7299215223704166
ENSG00000060642,-0.23166805521242434
ENSG00000204160,0.4437671289008005
ENSG00000175793,4.93430480649942
ENSG00000142751,-0.6410838538289129
ENSG00000198746,0.5462633945944332
ENSG00000090273,-1.1864414015800677
ENSG00000131910,6.8036537451956685
ENSG00000175707,-0.9995065407076281
ENSG00000253368,-0.07998183757183991
ENSG00000158246,0.980574909221032
ENSG00000090020,0.8734342434810604
ENSG00000142784,0.7280940909897667
ENSG00000186501,3.1024433861879026
ENSG00000142765,1.3657310396118154
ENSG00000142733,2.4954436223996446
ENSG00000142748,1.2967357150366046
ENSG00000174950,5.249321465233258
ENSG00000181773,2.050128090543339
ENSG00000158195,0.9761531347573453
ENSG00000237429,0.4821313875169414
ENSG00000126705,1.7843717849165945
ENSG00000000938,-0.31627313636000237
ENSG00000233975,-0.19488084142395806
ENSG00000126709,0.7426373675928185
ENSG00000009780,-1.0006944298662643
ENSG00000117758,5.806214434011587
ENSG00000269971,-1.1494107965270164
ENSG00000270031,-1.6831569786272986
ENSG00000117751,-0.13597093149095713
ENSG00000130775,-0.09003414229631439
ENSG00000117748,1.593132478899783
ENSG00000130768,3.6947797187150218
ENSG00000227050,-0.03915263806111351
ENSG00000158156,0.30050250585312444
ENSG00000158161,-1.8035968843667107
ENSG00000169403,1.1275831981173374
ENSG00000126698,1.3861226980510253
ENSG00000130770,0.03603072301677775
ENSG00000270605,-0.4426266077360698
ENSG00000130766,0.5922273916844678
ENSG00000130772,-1.02795007345683
ENSG00000204138,10.653445156568468
ENSG00000180198,-0.4730322756530405
ENSG00000242125,-2.045622371383858
ENSG00000180098,1.3036727410824436
ENSG00000197989,-0.3589685650531547
ENSG00000120656,-1.49628479039518
ENSG00000188060,-1.878529660376951
ENSG00000229388,-0.915248107212419
ENSG00000270103,0.41901785639569383
ENSG00000162419,1.4947493275004775
ENSG00000198492,-0.8367495881683725
ENSG00000116329,-1.197187792090451
ENSG00000233427,nan
ENSG00000159023,0.8676528635663957
ENSG00000253304,-1.4515879017263298
ENSG00000116350,-0.7882866119966059
ENSG00000116353,-0.9324639032222332
ENSG00000060656,0.04261953235397278
ENSG00000228176,nan
ENSG00000233399,nan
ENSG00000162510,nan
ENSG00000186056,0.0027832732839909217
ENSG00000287510,-0.2130220860343716
ENSG00000162511,6.443822395056858
ENSG00000223382,nan
ENSG00000162512,0.6803723622102691
ENSG00000134644,-0.8645694534132129
ENSG00000084628,-0.44087138411164317
ENSG00000060688,0.7235811324074275
ENSG00000121766,2.9607471864153
ENSG00000229044,nan
ENSG00000121769,0.43296519738708356
ENSG00000168528,1.6135613230837378
ENSG00000284543,-1.577064423046034
ENSG00000229167,nan
ENSG00000142910,10.136151936853654
ENSG00000162517,-0.9240644819896441
ENSG00000235790,nan
ENSG00000084636,5.91415329254101
ENSG00000121753,-0.870855495637943
ENSG00000134668,-0.20777642235854998
ENSG00000203620,nan
ENSG00000269967,nan
ENSG00000184007,2.0005233002156353
ENSG00000121774,0.1343552706353617
ENSG00000121775,0.8649933865694187
ENSG00000025800,2.0926303924773126
ENSG00000250135,0.7761387361837316
ENSG00000084652,1.1814146596960045
ENSG00000160050,0.6400946937322695
ENSG00000224066,-1.4552787264706715
ENSG00000160051,2.0701289932654396
ENSG00000160055,-0.11538149346172225
ENSG00000084623,-1.537930072186907
ENSG00000183615,4.158033922474624
ENSG00000182866,6.635598329207204
ENSG00000116478,-1.8219242573137904
ENSG00000175130,-0.2838103214069386
ENSG00000162526,-0.5781242518508605
ENSG00000225828,24.01955603601282
ENSG00000160058,-1.6329313751717172
ENSG00000273274,-0.6905258474648552
ENSG00000160062,1.521714615653841
ENSG00000176261,-1.5670975021460118
ENSG00000162521,-0.09096889841071273
ENSG00000162520,1.7028196930916422
ENSG00000162522,0.3410334919844418
ENSG00000134684,0.5496577169426807
ENSG00000116497,-1.5186041938395853
ENSG00000160097,1.2420691592182518
ENSG00000121905,-1.565518648399422
ENSG00000121900,0.10416783977211627
ENSG00000116514,3.360555888938374
ENSG00000004455,-1.3618821779250876
ENSG00000142920,1.0479376436513872
ENSG00000116525,-1.4704145650358929
ENSG00000160094,-1.1965361013774052
ENSG00000270115,-0.8685977618227243
ENSG00000134686,0.19909765320221776
ENSG00000233246,-0.8888305056103427
ENSG00000121903,-1.4365540054640111
ENSG00000121904,0.6000511907156608
ENSG00000163866,-1.7926866119382208
ENSG00000189280,-1.0739626676513871
ENSG00000189433,0.07049187916499404
ENSG00000188910,-1.3516737444626918
ENSG00000187513,8.911935272126515
ENSG00000116544,-0.9854581359912857
ENSG00000243749,-0.11746826775905214
ENSG00000163867,1.490902777283325
ENSG00000197056,3.0719890655258473
ENSG00000284640,-0.8860145666224802
ENSG00000116560,0.2773506947654294
ENSG00000146463,0.1714542645157852
ENSG00000142687,0.21972010990243607
ENSG00000020129,0.4869421896094577
ENSG00000239636,0.4218329047938924
ENSG00000116819,2.4939403374765585
ENSG00000126067,-1.65607915372258
ENSG00000142686,-0.2939718829633068
ENSG00000092853,1.0208716772742636
ENSG00000134698,0.9129923038087496
ENSG00000092847,0.08842206572009693
ENSG00000271914,-1.0152403198827586
ENSG00000126070,-0.028782148818575996
ENSG00000271554,2.653788244820253
ENSG00000092850,nan
ENSG00000116863,-1.566853276023445
ENSG00000171812,-0.02870586816760687
ENSG00000054116,-1.900595894312362
ENSG00000116871,1.6124935884310854
ENSG00000054118,-1.9602453620457299
ENSG00000214193,-0.8563936345736741
ENSG00000142694,6.678684133265009
ENSG00000286379,-0.182933001391458
ENSG00000196182,-0.8175405168009301
ENSG00000181817,-1.1351813610997514
ENSG00000116885,-0.156974242251186
ENSG00000116898,1.0023082731161357
ENSG00000119535,2.986583219256274
ENSG00000284705,nan
ENSG00000284720,0.9350569999087217
ENSG00000163873,0.39504974900654133
ENSG00000233621,-0.727386664213953
ENSG00000163874,-0.2103100684102978
ENSG00000163875,0.7497814054126133
ENSG00000163877,0.10866102570146192
ENSG00000163879,1.094346759710515
ENSG00000134697,-1.585397841088448
ENSG00000169218,-0.40248613889913437
ENSG00000116922,0.9131366579668985
ENSG00000134690,-0.9342435889502732
ENSG00000183317,-0.7011240373028604
ENSG00000185090,1.0244594798565627
ENSG00000233728,nan
ENSG00000196449,-1.867465360803162
ENSG00000197982,1.8115278124461314
ENSG00000188786,-0.19970832452399848
ENSG00000230955,1.1827434681734492
ENSG00000204084,-0.039742245294319425
ENSG00000183431,-1.2973386926998576
ENSG00000183386,0.43788348686079576
ENSG00000183520,-0.14025234113181162
ENSG00000185668,-0.252991240422609
ENSG00000224592,0.0848225855541195
ENSG00000284623,0.12253071588502948
ENSG00000116954,0.08276093048923634
ENSG00000228436,-1.937332947731556
ENSG00000214114,-1.8734794370433172
ENSG00000131233,-1.274904370696796
ENSG00000158315,-0.02637856522915386
ENSG00000174574,-0.5327770934169008
ENSG00000168653,-0.9082246386630676
ENSG00000127603,3.331724112139478
ENSG00000270040,1.934110931664159
ENSG00000183682,1.5373378202107255
ENSG00000090621,-0.08728868844694479
ENSG00000163909,1.2178287203124716
ENSG00000116983,-0.7812571240481231
ENSG00000084072,-2.592334488115887
ENSG00000116985,-1.1008986169919304
ENSG00000198754,-0.5786055993097606
ENSG00000261798,1.2408831675962295
ENSG00000284719,-0.6838803791966105
ENSG00000284678,nan
ENSG00000043514,-1.6965267897281873
ENSG00000116990,-2.183493290435449
ENSG00000168389,-0.17805774501254454
ENSG00000131236,-0.29766136598972004
ENSG00000131238,2.3175741283153974
ENSG00000117000,1.2817588038102299
ENSG00000259943,0.050810613919122304
ENSG00000084073,1.7461581810262798
ENSG00000049089,1.7266032926239798
ENSG00000084070,1.445182916876151
ENSG00000284677,nan
ENSG00000187801,-1.1922707151827434
ENSG00000260920,-0.5879222579304223
ENSG00000187815,-0.6162502012119795
ENSG00000238287,-1.6873986139671073
ENSG00000164002,-0.7556575855423073
ENSG00000227278,nan
ENSG00000238186,1.3519577308505555
ENSG00000117010,-1.135018760878957
ENSG00000117016,-1.1110138229959148
ENSG00000272145,-1.3322672159347928
ENSG00000066136,6.046133511998297
ENSG00000117013,-1.4542099465714686
ENSG00000179862,2.2025219094778157
ENSG00000171793,-1.7330234556447341
ENSG00000281207,1.109629526652346
ENSG00000171790,0.37497532031257186
ENSG00000010803,-0.7960532504620101
ENSG00000235358,nan
ENSG00000204060,0.006704375649747601
ENSG00000229901,2.067207236478389
ENSG00000127129,0.9839598072397832
ENSG00000127124,-0.40457776076720486
ENSG00000197273,-0.7657858357486431
ENSG00000198815,1.2405265562088263
ENSG00000177181,-0.9822355486827565
ENSG00000066185,-0.27607246991082635
ENSG00000127125,-1.9573571232687144
ENSG00000186409,0.5382869475840224
ENSG00000171960,-0.12984500445753247
ENSG00000285728,-1.8733608904081336
ENSG00000234917,0.3322401375926134
ENSG00000065978,5.105872433676091
ENSG00000164007,1.0561884199637517
ENSG00000117385,3.1085046370200033
ENSG00000164008,0.5935969090059684
ENSG00000274386,-0.1071043379333764
ENSG00000177868,0.23041343087113594
ENSG00000164010,0.48904808818181916
ENSG00000228192,3.100679412713505
ENSG00000164011,-0.6846803060574191
ENSG00000117394,1.0677529604424654
ENSG00000227533,-0.5379024136455263
ENSG00000186973,0.1682892701016791
ENSG00000117395,1.442825581110958
ENSG00000243710,2.9511832041001322
ENSG00000179178,-0.5164113591810565
ENSG00000253313,0.22027089487352147
ENSG00000066056,3.633328412121813
ENSG00000117400,nan
ENSG00000234694,-1.545639540456886
ENSG00000117399,1.1648695876035262
ENSG00000066322,0.4550250581980922
ENSG00000159479,0.1252065779179204
ENSG00000229431,nan
ENSG00000198198,0.8385246466927323
ENSG00000229372,-1.0690813596462243
ENSG00000178922,-0.696231364255485
ENSG00000229348,0.6210202751261773
ENSG00000142949,0.47154714219273886
ENSG00000066135,0.5083469841871205
ENSG00000236200,-1.4148020797722007
ENSG00000126091,-0.6946281710606393
ENSG00000229444,-1.0432178624713513
ENSG00000117407,1.5446386758909867
ENSG00000237950,-0.637580593518626
ENSG00000117408,3.4232668119868492
ENSG00000285649,1.5637433762944595
ENSG00000132768,-1.2462593471616303
ENSG00000117410,-0.9569751436179093
ENSG00000117411,0.22954909672673932
ENSG00000159214,0.04777300571969941
ENSG00000196517,3.286453500571506
ENSG00000230615,0.2353035831216575
ENSG00000171872,nan
ENSG00000178028,-0.589642699624244
ENSG00000117419,1.2636091571888795
ENSG00000187147,-0.7664908051351439
ENSG00000126106,-1.7765399183910264
ENSG00000198520,-0.9012612267404563
ENSG00000142945,-1.6881504449046318
ENSG00000225721,-1.8666733985065305
ENSG00000142937,-1.573429703310835
ENSG00000142959,-0.7264446978399316
ENSG00000173846,1.6162928791694355
ENSG00000188396,-0.4850178492835907
ENSG00000222009,0.10752300441714585
ENSG00000117425,4.86213933299656
ENSG00000070785,3.9598361293135182
ENSG00000126107,0.38994673368141264
ENSG00000126088,-0.7217438189203876
ENSG00000162415,2.4710026432022785
ENSG00000281912,-1.2914309800486488
ENSG00000186603,4.137896848633742
ENSG00000132781,0.5606896693327008
ENSG00000132773,-0.34822174758827334
ENSG00000070759,-1.8179410690964062
ENSG00000280670,-0.550953714878999
ENSG00000132763,0.3037986178334053
ENSG00000117450,-1.4926073534819677
ENSG00000117448,-0.13311816408316865
ENSG00000132780,0.022374772272342653
ENSG00000159588,-0.39312424086002473
ENSG00000159592,-0.1851436707623094
ENSG00000159596,0.8460129055845848
ENSG00000197429,0.9421788363333146
ENSG00000230896,-1.914795250350724
ENSG00000086015,-0.05760008843617127
ENSG00000117461,-1.2143000276180507
ENSG00000226957,nan
ENSG00000227857,-0.26658050729942323
ENSG00000117472,2.9695458996847606
ENSG00000085998,-1.8107337253801326
ENSG00000171357,1.6938338792672643
ENSG00000085999,0.3729279939167158
ENSG00000132128,-0.5150091026132065
