Feature
114,ENSG00000166986
115,ENSG00000287787
116,ENSG00000105372
117,ENSG00000198818
118,ENSG00000197181
119,ENSG00000272483
120,ENSG00000196890
121,ENSG00000229727
122,ENSG00000084072
123,ENSG00000234763
124,ENSG00000162244
125,ENSG00000105438
126,ENSG00000172936
127,ENSG00000034693
128,ENSG00000004897
129,ENSG00000204356
130,ENSG00000253633
131,ENSG00000278828
132,ENSG00000010072
133,ENSG00000250579
134,ENSG00000105732
135,ENSG00000177465
136,ENSG00000245526
137,ENSG00000007968
138,ENSG00000131791
139,ENSG00000184009
140,ENSG00000132825
141,ENSG00000132207
142,ENSG00000105221
143,ENSG00000271870
144,ENSG00000122432
145,ENSG00000166295
146,ENSG00000105327
147,ENSG00000286667
148,ENSG00000275512
149,ENSG00000175110
150,ENSG00000162755
151,ENSG00000156482
152,ENSG00000142541
153,ENSG00000142065
154,ENSG00000198646
155,ENSG00000232301
156,ENSG00000148090
157,ENSG00000149657
158,ENSG00000106078
159,ENSG00000131462
160,ENSG00000196655
161,ENSG00000229117
162,ENSG00000037637
163,ENSG00000004142
164,ENSG00000088356
165,ENSG00000149187
166,ENSG00000006712
167,ENSG00000105185
168,ENSG00000018610
169,ENSG00000151465
170,ENSG00000112110
171,ENSG00000275993
172,ENSG00000167526
173,ENSG00000164400
174,ENSG00000254548
175,ENSG00000123349
176,ENSG00000163820
177,ENSG00000285830
178,ENSG00000136950
179,ENSG00000183111
180,ENSG00000118939
181,ENSG00000094631
182,ENSG00000108107
183,ENSG00000177025
184,ENSG00000223791
185,ENSG00000287839
186,ENSG00000133393
187,ENSG00000105193
188,ENSG00000257660
189,ENSG00000105289
190,ENSG00000182700
191,ENSG00000221983
192,ENSG00000101391
193,ENSG00000148795
194,ENSG00000108829
195,ENSG00000261052
196,ENSG00000090316
197,ENSG00000037757
198,ENSG00000123552
199,ENSG00000140264
200,ENSG00000147403
201,ENSG00000168615
202,ENSG00000188833
203,ENSG00000276234
204,ENSG00000163501
205,ENSG00000273033
206,ENSG00000243480
207,ENSG00000186625
208,ENSG00000089157
209,ENSG00000163956
210,ENSG00000197021
211,ENSG00000076604
212,ENSG00000286619
213,ENSG00000113456
214,ENSG00000083828
215,ENSG00000120149
216,ENSG00000231426
217,ENSG00000176102
218,ENSG00000083845
219,ENSG00000132182
220,ENSG00000133119
221,ENSG00000287125
222,ENSG00000198331
223,ENSG00000120334
224,ENSG00000124003
225,ENSG00000178201
226,ENSG00000287359
227,ENSG00000055950
228,ENSG00000257086
229,ENSG00000114491
230,ENSG00000204628
231,ENSG00000049245
232,ENSG00000197102
233,ENSG00000142208
234,ENSG00000131143
235,ENSG00000168447
236,ENSG00000273245
237,ENSG00000187720
238,ENSG00000163818
239,ENSG00000088035
240,ENSG00000101213
241,ENSG00000197756
242,ENSG00000185627
243,ENSG00000182173
244,ENSG00000090989
245,ENSG00000196436
246,ENSG00000198797
247,ENSG00000231188
248,ENSG00000174799
249,ENSG00000124486
250,ENSG00000170515
251,ENSG00000159593
252,ENSG00000232480
253,ENSG00000156127
254,ENSG00000229770
255,ENSG00000196155
256,ENSG00000179111
257,ENSG00000131469
258,ENSG00000213782
259,ENSG00000127080
260,ENSG00000164587
261,ENSG00000198870
262,ENSG00000137185
263,ENSG00000183665
264,ENSG00000171858
265,ENSG00000260228
266,ENSG00000105058
267,ENSG00000172410
268,ENSG00000263731
269,ENSG00000287966
270,ENSG00000236256
271,ENSG00000182944
272,ENSG00000271967
273,ENSG00000183760
274,ENSG00000128581
275,ENSG00000180304
276,ENSG00000128408
277,ENSG00000048162
278,ENSG00000197558
279,ENSG00000266126
280,ENSG00000198382
281,ENSG00000119760
282,ENSG00000148303
283,ENSG00000144713
284,ENSG00000072121
285,ENSG00000137818
286,ENSG00000231187
287,ENSG00000267041
288,ENSG00000107937
289,ENSG00000109089
290,ENSG00000196981
291,ENSG00000049656
292,ENSG00000273313
293,ENSG00000124172
294,ENSG00000276564
295,ENSG00000136159
296,ENSG00000173812
297,ENSG00000169217
298,ENSG00000256690
299,ENSG00000175104
300,ENSG00000126003
301,ENSG00000254473
302,ENSG00000174628
303,ENSG00000124587
304,ENSG00000231500
305,ENSG00000125743
306,ENSG00000145945
307,ENSG00000120705
308,ENSG00000251526
309,ENSG00000116213
310,ENSG00000125818
311,ENSG00000172809
312,ENSG00000254239
313,ENSG00000100316
314,ENSG00000265354
315,ENSG00000075624
316,ENSG00000177103
317,ENSG00000107537
318,ENSG00000198231
319,ENSG00000143889
320,ENSG00000224765
321,ENSG00000274020
322,ENSG00000165704
323,ENSG00000272141
324,ENSG00000164654
325,ENSG00000171121
326,ENSG00000088305
327,ENSG00000198755
328,ENSG00000082898
329,ENSG00000179859
330,ENSG00000126858
331,ENSG00000163093
332,ENSG00000230487
333,ENSG00000241852
334,ENSG00000239789
335,ENSG00000185652
336,ENSG00000275645
337,ENSG00000243960
338,ENSG00000171045
339,ENSG00000198837
340,ENSG00000142534
341,ENSG00000245017
342,ENSG00000286223
343,ENSG00000140451
344,ENSG00000234183
345,ENSG00000260565
346,ENSG00000271869
347,ENSG00000173531
348,ENSG00000197157
349,ENSG00000132846
350,ENSG00000108379
351,ENSG00000100150
352,ENSG00000065328
353,ENSG00000167536
354,ENSG00000104853
355,ENSG00000215712
356,ENSG00000141644
357,ENSG00000139835
358,ENSG00000129187
359,ENSG00000234740
360,ENSG00000167996
361,ENSG00000270083
362,ENSG00000160695
363,ENSG00000287875
364,ENSG00000268324
365,ENSG00000105202
366,ENSG00000182134
367,ENSG00000102125
368,ENSG00000242110
369,ENSG00000133665
370,ENSG00000197961
371,ENSG00000008283
372,ENSG00000137133
373,ENSG00000165312
374,ENSG00000148225
375,ENSG00000237883
376,ENSG00000276445
377,ENSG00000121413
378,ENSG00000103150
379,ENSG00000116990
380,ENSG00000104889
381,ENSG00000263272
382,ENSG00000136942
383,ENSG00000284428
384,ENSG00000120915
385,ENSG00000172171
386,ENSG00000270426
387,ENSG00000168028
388,ENSG00000258334
389,ENSG00000251151
390,ENSG00000187742
391,ENSG00000197601
392,ENSG00000164338
393,ENSG00000196151
394,ENSG00000138663
395,ENSG00000105171
396,ENSG00000113643
397,ENSG00000043355
398,ENSG00000148339
399,ENSG00000226969
400,ENSG00000182774
401,ENSG00000257913
402,ENSG00000135404
403,ENSG00000100836
404,ENSG00000272906
405,ENSG00000182899
406,ENSG00000256576
407,ENSG00000196724
408,ENSG00000273599
409,ENSG00000012048
410,ENSG00000177479
411,ENSG00000197587
412,ENSG00000143398
413,ENSG00000225830
414,ENSG00000213741
415,ENSG00000274828
416,ENSG00000228109
417,ENSG00000118200
418,ENSG00000175606
419,ENSG00000156374
420,ENSG00000175390
421,ENSG00000087088
422,ENSG00000156239
423,ENSG00000124614
424,ENSG00000122034
425,ENSG00000106789
426,ENSG00000066468
427,ENSG00000156030
428,ENSG00000172331
429,ENSG00000096384
430,ENSG00000119487
431,ENSG00000111203
432,ENSG00000272047
433,ENSG00000063177
434,ENSG00000137216
435,ENSG00000132475
436,ENSG00000081870
437,ENSG00000269889
438,ENSG00000274512
439,ENSG00000120727
440,ENSG00000198242
441,ENSG00000261728
442,ENSG00000220161
443,ENSG00000250166
444,ENSG00000273674
445,ENSG00000107104
446,ENSG00000272172
447,ENSG00000125629
448,ENSG00000174243
449,ENSG00000109971
450,ENSG00000171155
451,ENSG00000271133
452,ENSG00000253671
453,ENSG00000160973
454,ENSG00000119421
455,ENSG00000134809
456,ENSG00000143590
457,ENSG00000236761
458,ENSG00000106591
459,ENSG00000108511
460,ENSG00000186591
461,ENSG00000050130
462,ENSG00000009844
463,ENSG00000211786
464,ENSG00000146856
465,ENSG00000253645
466,ENSG00000284430
467,ENSG00000135372
468,ENSG00000152382
469,ENSG00000130844
470,ENSG00000275743
471,ENSG00000184575
472,ENSG00000154945
473,ENSG00000247157
474,ENSG00000181929
475,ENSG00000250519
476,ENSG00000134248
477,ENSG00000225880
478,ENSG00000087302
479,ENSG00000047579
480,ENSG00000203697
481,ENSG00000129810
482,ENSG00000269894
483,ENSG00000261437
484,ENSG00000254741
485,ENSG00000287655
486,ENSG00000276698
487,ENSG00000125485
488,ENSG00000196214
489,ENSG00000267909
490,ENSG00000152467
491,ENSG00000238184
492,ENSG00000109771
493,ENSG00000197951
494,ENSG00000142178
495,ENSG00000025156
496,ENSG00000233927
497,ENSG00000215644
498,ENSG00000257551
499,ENSG00000105750
500,ENSG00000147174
501,ENSG00000263072
502,ENSG00000165661
503,ENSG00000222022
504,ENSG00000278467
505,ENSG00000226763
506,ENSG00000105254
507,ENSG00000227373
508,ENSG00000264007
509,ENSG00000104904
510,ENSG00000147155
511,ENSG00000288044
512,ENSG00000119689
513,ENSG00000166164
514,ENSG00000172113
515,ENSG00000254111
516,ENSG00000168288
517,ENSG00000271993
518,ENSG00000065559
519,ENSG00000114209
520,ENSG00000134343
521,ENSG00000143450
522,ENSG00000179933
523,ENSG00000244617
524,ENSG00000119953
525,ENSG00000226688
526,ENSG00000119509
527,ENSG00000168936
528,ENSG00000123388
529,ENSG00000272831
530,ENSG00000166840
531,ENSG00000267390
532,ENSG00000272368
533,ENSG00000171574
534,ENSG00000258017
535,ENSG00000146005
536,ENSG00000143569
537,ENSG00000243678
538,ENSG00000108518
539,ENSG00000198408
540,ENSG00000188611
541,ENSG00000100410
542,ENSG00000167658
543,ENSG00000286579
544,ENSG00000124541
545,ENSG00000147604
546,ENSG00000242125
547,ENSG00000272086
548,ENSG00000164758
549,ENSG00000115266
550,ENSG00000179988
551,ENSG00000272354
552,ENSG00000278000
553,ENSG00000112312
554,ENSG00000119812
555,ENSG00000273084
556,ENSG00000164930
557,ENSG00000137106
558,ENSG00000168118
559,ENSG00000256377
560,ENSG00000165733
561,ENSG00000172785
562,ENSG00000177600
563,ENSG00000213145
564,ENSG00000271888
565,ENSG00000147224
566,ENSG00000089902
567,ENSG00000111775
568,ENSG00000255320
569,ENSG00000164169
570,ENSG00000286381
571,ENSG00000223387
572,ENSG00000101158
573,ENSG00000033050
574,ENSG00000249241
575,ENSG00000256053
576,ENSG00000163482
577,ENSG00000096063
578,ENSG00000260367
579,ENSG00000135940
580,ENSG00000140988
581,ENSG00000110025
582,ENSG00000198677
583,ENSG00000165868
584,ENSG00000145592
585,ENSG00000152782
586,ENSG00000170917
587,ENSG00000263002
588,ENSG00000143222
589,ENSG00000273416
590,ENSG00000258655
591,ENSG00000163040
592,ENSG00000011258
593,ENSG00000135390
594,ENSG00000100938
595,ENSG00000275180
596,ENSG00000286989
597,ENSG00000271815
598,ENSG00000142864
599,ENSG00000196262
600,ENSG00000196363
601,ENSG00000227345
602,ENSG00000112578
603,ENSG00000112592
604,ENSG00000226696
605,ENSG00000101365
606,ENSG00000113300
607,ENSG00000105640
608,ENSG00000231880
609,ENSG00000184983
610,ENSG00000236617
611,ENSG00000131470
612,ENSG00000186564
613,ENSG00000034510
614,ENSG00000237361
615,ENSG00000223872
616,ENSG00000177954
617,ENSG00000253553
618,ENSG00000010219
619,ENSG00000171135
620,ENSG00000101266
621,ENSG00000286373
622,ENSG00000241933
623,ENSG00000254338
624,ENSG00000272514
625,ENSG00000282851
626,ENSG00000229321
627,ENSG00000029364
628,ENSG00000249679
629,ENSG00000125863
630,ENSG00000278238
631,ENSG00000250387
632,ENSG00000176124
633,ENSG00000240972
634,ENSG00000260979
635,ENSG00000073584
636,ENSG00000285518
637,ENSG00000129173
638,ENSG00000113597
639,ENSG00000131508
640,ENSG00000205209
641,ENSG00000114391
642,ENSG00000102384
643,ENSG00000188523
644,ENSG00000107862
645,ENSG00000196531
646,ENSG00000253865
647,ENSG00000170468
648,ENSG00000276702
649,ENSG00000171224
650,ENSG00000285887
651,ENSG00000167397
652,ENSG00000234693
653,ENSG00000285043
654,ENSG00000172757
655,ENSG00000134440
656,ENSG00000186765
657,ENSG00000170315
658,ENSG00000259869
659,ENSG00000118898
660,ENSG00000115268
661,ENSG00000080824
662,ENSG00000260596
663,ENSG00000067560
664,ENSG00000162413
665,ENSG00000272744
666,ENSG00000140534
667,ENSG00000255367
668,ENSG00000273565
669,ENSG00000175087
670,ENSG00000072756
671,ENSG00000185278
672,ENSG00000211779
673,ENSG00000237640
674,ENSG00000184716
675,ENSG00000113407
676,ENSG00000167862
677,ENSG00000269978
678,ENSG00000259033
679,ENSG00000105793
680,ENSG00000174871
681,ENSG00000174721
682,ENSG00000275023
683,ENSG00000171044
684,ENSG00000260401
685,ENSG00000152078
686,ENSG00000235478
687,ENSG00000285278
688,ENSG00000163013
689,ENSG00000198918
690,ENSG00000118690
691,ENSG00000063176
692,ENSG00000204954
693,ENSG00000169139
694,ENSG00000054118
695,ENSG00000223813
696,ENSG00000249715
697,ENSG00000152642
698,ENSG00000127125
699,ENSG00000234719
700,ENSG00000078900
701,ENSG00000274403
702,ENSG00000224888
703,ENSG00000196570
704,ENSG00000266456
705,ENSG00000203950
706,ENSG00000286977
707,ENSG00000130312
708,ENSG00000225484
709,ENSG00000130255
710,ENSG00000136754
711,ENSG00000092203
712,ENSG00000148057
713,ENSG00000154473
714,ENSG00000196361
715,ENSG00000205250
716,ENSG00000144560
717,ENSG00000258798
718,ENSG00000214401
719,ENSG00000267633
720,ENSG00000138380
721,ENSG00000184432
722,ENSG00000274712
723,ENSG00000232124
724,ENSG00000164168
725,ENSG00000270039
726,ENSG00000006530
727,ENSG00000174444
728,ENSG00000189339
729,ENSG00000283000
730,ENSG00000156795
731,ENSG00000277999
732,ENSG00000161642
733,ENSG00000001167
734,ENSG00000228474
735,ENSG00000256115
736,ENSG00000086666
737,ENSG00000120327
738,ENSG00000228436
739,ENSG00000232606
740,ENSG00000172954
741,ENSG00000177169
742,ENSG00000132254
743,ENSG00000171509
744,ENSG00000070476
745,ENSG00000110651
746,ENSG00000146243
747,ENSG00000272734
748,ENSG00000198464
749,ENSG00000143801
750,ENSG00000283078
751,ENSG00000248015
752,ENSG00000255343
753,ENSG00000138028
754,ENSG00000111850
755,ENSG00000220201
756,ENSG00000114388
757,ENSG00000244349
758,ENSG00000170832
759,ENSG00000163682
760,ENSG00000157193
761,ENSG00000197557
762,ENSG00000008405
763,ENSG00000100664
764,ENSG00000126749
765,ENSG00000049167
766,ENSG00000267446
767,ENSG00000165119
768,ENSG00000103051
769,ENSG00000167881
770,ENSG00000272764
771,ENSG00000257342
772,ENSG00000273759
773,ENSG00000129460
774,ENSG00000150401
775,ENSG00000085231
776,ENSG00000255561
777,ENSG00000164744
778,ENSG00000078814
779,ENSG00000170113
780,ENSG00000198690
781,ENSG00000115875
782,ENSG00000119965
783,ENSG00000197050
784,ENSG00000166762
785,ENSG00000230896
786,ENSG00000121741
787,ENSG00000272142
788,ENSG00000263335
789,ENSG00000229258
790,ENSG00000179914
791,ENSG00000163545
792,ENSG00000167986
793,ENSG00000147162
794,ENSG00000245384
795,ENSG00000287496
796,ENSG00000258457
797,ENSG00000180479
798,ENSG00000170921
799,ENSG00000259590
800,ENSG00000203791
801,ENSG00000088538
802,ENSG00000260337
803,ENSG00000286342
804,ENSG00000156531
805,ENSG00000272369
806,ENSG00000165533
807,ENSG00000116455
808,ENSG00000227128
809,ENSG00000269906
810,ENSG00000198169
811,ENSG00000108639
812,ENSG00000272108
813,ENSG00000101189
814,ENSG00000108883
815,ENSG00000188026
816,ENSG00000272668
817,ENSG00000100528
818,ENSG00000185332
819,ENSG00000173805
820,ENSG00000070018
821,ENSG00000121060
822,ENSG00000126453
823,ENSG00000054116
824,ENSG00000254340
825,ENSG00000177144
826,ENSG00000124374
827,ENSG00000130958
828,ENSG00000260219
829,ENSG00000169862
830,ENSG00000243364
831,ENSG00000223979
832,ENSG00000154889
833,ENSG00000142207
834,ENSG00000240143
835,ENSG00000260572
836,ENSG00000272391
837,ENSG00000264019
838,ENSG00000014138
839,ENSG00000215375
840,ENSG00000163357
841,ENSG00000083123
842,ENSG00000262831
843,ENSG00000147164
844,ENSG00000105707
845,ENSG00000100883
846,ENSG00000156983
847,ENSG00000186020
848,ENSG00000118579
849,ENSG00000261104
850,ENSG00000188818
851,ENSG00000093217
852,ENSG00000287336
853,ENSG00000108788
854,ENSG00000115159
855,ENSG00000235688
856,ENSG00000136444
857,ENSG00000171928
858,ENSG00000110955
859,ENSG00000185046
860,ENSG00000270140
861,ENSG00000108389
862,ENSG00000136875
863,ENSG00000241127
864,ENSG00000178921
865,ENSG00000169972
866,ENSG00000258476
867,ENSG00000286659
868,ENSG00000188060
869,ENSG00000288253
870,ENSG00000279249
871,ENSG00000232434
872,ENSG00000278259
873,ENSG00000163463
874,ENSG00000104361
875,ENSG00000178537
876,ENSG00000168575
877,ENSG00000100764
878,ENSG00000175906
879,ENSG00000183323
880,ENSG00000287507
881,ENSG00000166821
882,ENSG00000124459
883,ENSG00000144278
884,ENSG00000222033
885,ENSG00000214114
886,ENSG00000285728
887,ENSG00000229043
888,ENSG00000125691
889,ENSG00000132749
890,ENSG00000145491
891,ENSG00000152128
892,ENSG00000138081
893,ENSG00000188372
894,ENSG00000139645
895,ENSG00000005156
896,ENSG00000273329
897,ENSG00000135469
898,ENSG00000196449
899,ENSG00000225721
900,ENSG00000213742
901,ENSG00000133872
902,ENSG00000156787
903,ENSG00000106603
904,ENSG00000204584
905,ENSG00000255568
906,ENSG00000167904
907,ENSG00000272644
908,ENSG00000259780
909,ENSG00000285864
910,ENSG00000241343
911,ENSG00000173715
912,ENSG00000283341
913,ENSG00000137038
914,ENSG00000261000
915,ENSG00000155858
916,ENSG00000130935
917,ENSG00000273487
918,ENSG00000100441
919,ENSG00000103037
920,ENSG00000169020
921,ENSG00000272265
922,ENSG00000239569
923,ENSG00000180011
924,ENSG00000287438
925,ENSG00000286388
926,ENSG00000145741
927,ENSG00000227388
928,ENSG00000198258
929,ENSG00000101407
930,ENSG00000163001
931,ENSG00000137267
932,ENSG00000261783
933,ENSG00000261460
934,ENSG00000178234
935,ENSG00000261514
936,ENSG00000163882
937,ENSG00000101049
938,ENSG00000156860
939,ENSG00000068912
940,ENSG00000143740
941,ENSG00000182180
942,ENSG00000108654
943,ENSG00000108039
944,ENSG00000186468
945,ENSG00000165828
946,ENSG00000260121
947,ENSG00000261068
948,ENSG00000232956
949,ENSG00000171720
950,ENSG00000176273
951,ENSG00000266967
952,ENSG00000127870
953,ENSG00000164347
954,ENSG00000260805
955,ENSG00000106211
956,ENSG00000276571
957,ENSG00000198814
958,ENSG00000204427
959,ENSG00000100418
960,ENSG00000230148
961,ENSG00000247081
962,ENSG00000273485
963,ENSG00000072201
964,ENSG00000103168
965,ENSG00000276007
966,ENSG00000153975
967,ENSG00000245849
968,ENSG00000197045
969,ENSG00000114859
970,ENSG00000286874
971,ENSG00000166788
972,ENSG00000214226
973,ENSG00000140043
974,ENSG00000261584
975,ENSG00000177483
976,ENSG00000253767
977,ENSG00000102309
978,ENSG00000182993
979,ENSG00000230082
980,ENSG00000160201
981,ENSG00000130561
982,ENSG00000248485
983,ENSG00000197958
984,ENSG00000130024
985,ENSG00000204564
986,ENSG00000273402
987,ENSG00000175792
988,ENSG00000184178
989,ENSG00000269106
990,ENSG00000172301
991,ENSG00000230490
992,ENSG00000158079
993,ENSG00000162642
994,ENSG00000102934
995,ENSG00000171596
996,ENSG00000084754
997,ENSG00000228022
998,ENSG00000161016
999,ENSG00000267421
1000,ENSG00000231185
1001,ENSG00000270096
1002,ENSG00000276256
1003,ENSG00000125834
1004,ENSG00000132824
1005,ENSG00000167272
1006,ENSG00000155367
1007,ENSG00000281404
1008,ENSG00000128886
1009,ENSG00000118418
1010,ENSG00000087460
1011,ENSG00000091483
1012,ENSG00000157429
1013,ENSG00000196465
1014,ENSG00000261008
1015,ENSG00000157538
1016,ENSG00000103415
1017,ENSG00000162931
1018,ENSG00000116478
1019,ENSG00000139644
1020,ENSG00000163794
1021,ENSG00000275371
1022,ENSG00000134595
1023,ENSG00000270006
1024,ENSG00000240086
1025,ENSG00000106153
1026,ENSG00000217702
1027,ENSG00000000460
1028,ENSG00000103502
1029,ENSG00000070759
1030,ENSG00000255306
1031,ENSG00000120265
1032,ENSG00000198034
1033,ENSG00000135486
1034,ENSG00000163590
1035,ENSG00000158201
1036,ENSG00000164638
1037,ENSG00000204569
1038,ENSG00000224418
1039,ENSG00000168395
1040,ENSG00000275713
1041,ENSG00000273216
1042,ENSG00000173451
1043,ENSG00000205959
1044,ENSG00000272717
1045,ENSG00000115524
1046,ENSG00000273210
1047,ENSG00000165283
1048,ENSG00000231483
1049,ENSG00000089009
1050,ENSG00000085998
1051,ENSG00000286451
1052,ENSG00000255240
1053,ENSG00000271980
1054,ENSG00000154079
1055,ENSG00000224645
1056,ENSG00000075413
1057,ENSG00000272638
1058,ENSG00000111602
1059,ENSG00000076826
1060,ENSG00000135776
1061,ENSG00000273786
1062,ENSG00000084710
1063,ENSG00000145247
1064,ENSG00000270194
1065,ENSG00000163293
1066,ENSG00000272755
1067,ENSG00000231194
1068,ENSG00000120837
1069,ENSG00000241685
1070,ENSG00000170949
1071,ENSG00000157335
1072,ENSG00000080823
1073,ENSG00000108587
1074,ENSG00000285413
1075,ENSG00000189190
1076,ENSG00000158161
1077,ENSG00000092140
1078,ENSG00000245694
1079,ENSG00000179218
1080,ENSG00000136153
1081,ENSG00000166046
1082,ENSG00000156508
1083,ENSG00000132467
1084,ENSG00000126267
1085,ENSG00000261839
1086,ENSG00000089006
1087,ENSG00000143622
1088,ENSG00000178222
1089,ENSG00000230797
1090,ENSG00000276831
1091,ENSG00000071082
1092,ENSG00000245768
1093,ENSG00000260260
1094,ENSG00000275799
1095,ENSG00000268531
1096,ENSG00000145293
1097,ENSG00000214049
1098,ENSG00000272426
1099,ENSG00000100578
1100,ENSG00000180953
1101,ENSG00000152253
1102,ENSG00000103043
1103,ENSG00000163002
1104,ENSG00000248858
1105,ENSG00000149196
1106,ENSG00000021488
1107,ENSG00000148908
1108,ENSG00000128000
1109,ENSG00000163866
1110,ENSG00000087586
1111,ENSG00000169220
1112,ENSG00000182149
1113,ENSG00000005189
1114,ENSG00000213920
1115,ENSG00000198176
1116,ENSG00000139428
1117,ENSG00000171345
1118,ENSG00000170248
1119,ENSG00000167333
1120,ENSG00000229047
1121,ENSG00000249379
1122,ENSG00000111490
1123,ENSG00000125821
1124,ENSG00000163701
1125,ENSG00000275216
1126,ENSG00000163939
1127,ENSG00000237037
1128,ENSG00000260005
1129,ENSG00000223486
1130,ENSG00000166831
1131,ENSG00000051825
1132,ENSG00000095485
1133,ENSG00000137822
1134,ENSG00000128951
1135,ENSG00000273325
1136,ENSG00000226363
1137,ENSG00000249853
1138,ENSG00000124391
1139,ENSG00000136631
1140,ENSG00000126756
1141,ENSG00000003393
1142,ENSG00000185482
1143,ENSG00000229728
1144,ENSG00000112237
1145,ENSG00000277013
1146,ENSG00000260136
1147,ENSG00000106608
1148,ENSG00000253125
1149,ENSG00000274294
1150,ENSG00000269556
1151,ENSG00000023572
1152,ENSG00000126106
1153,ENSG00000153885
1154,ENSG00000108592
1155,ENSG00000177054
1156,ENSG00000149262
1157,ENSG00000287527
1158,ENSG00000234084
1159,ENSG00000248668
1160,ENSG00000246523
1161,ENSG00000119929
1162,ENSG00000264577
1163,ENSG00000156261
1164,ENSG00000130653
1165,ENSG00000182973
1166,ENSG00000272447
1167,ENSG00000235560
1168,ENSG00000184162
1169,ENSG00000100246
1170,ENSG00000196734
1171,ENSG00000115257
1172,ENSG00000171148
1173,ENSG00000177666
1174,ENSG00000276101
1175,ENSG00000147364
1176,ENSG00000273196
1177,ENSG00000145494
1178,ENSG00000273160
1179,ENSG00000215424
1180,ENSG00000272516
1181,ENSG00000226194
1182,ENSG00000167972
1183,ENSG00000169679
1184,ENSG00000107758
1185,ENSG00000272420
1186,ENSG00000181751
1187,ENSG00000149201
1188,ENSG00000125875
1189,ENSG00000237649
1190,ENSG00000141698
1191,ENSG00000135972
1192,ENSG00000171863
1193,ENSG00000272604
1194,ENSG00000273348
1195,ENSG00000023041
1196,ENSG00000277324
1197,ENSG00000178700
1198,ENSG00000197622
1199,ENSG00000183605
1200,ENSG00000274383
1201,ENSG00000241058
1202,ENSG00000113552
1203,ENSG00000136827
1204,ENSG00000204531
1205,ENSG00000260487
1206,ENSG00000225614
1207,ENSG00000187908
1208,ENSG00000188529
1209,ENSG00000275005
1210,ENSG00000111540
1211,ENSG00000249684
1212,ENSG00000267815
1213,ENSG00000022976
1214,ENSG00000277299
1215,ENSG00000278704
1216,ENSG00000146733
1217,ENSG00000134899
1218,ENSG00000273139
1219,ENSG00000213937
1220,ENSG00000185022
1221,ENSG00000125482
1222,ENSG00000260792
1223,ENSG00000163597
1224,ENSG00000171206
1225,ENSG00000204220
1226,ENSG00000258757
1227,ENSG00000277791
1228,ENSG00000113595
1229,ENSG00000205890
1230,ENSG00000083457
1231,ENSG00000167766
1232,ENSG00000106144
1233,ENSG00000124207
1234,ENSG00000131100
1235,ENSG00000265778
1236,ENSG00000232415
1237,ENSG00000109685
1238,ENSG00000230454
1239,ENSG00000066583
1240,ENSG00000204052
1241,ENSG00000185272
1242,ENSG00000158286
1243,ENSG00000262294
1244,ENSG00000146410
1245,ENSG00000007545
1246,ENSG00000274001
1247,ENSG00000122687
1248,ENSG00000273406
1249,ENSG00000224429
